text,label,split
@user ये विडियो किसी ने भेजा है और #हरियाणा के फरीदाबाद का होने का दावा किया है| इससे क्या फर्क पड़ता है कि ये कब का और कहाँ का है? लेकिन हैरान और दुखी हूँ ये देखकर कि सिस्टम कई बार कितना #नपुंसक हो जाता है? ये नीच #हरकत है🤔 #लोकसभाचुनाव2019  http,0,train
"RT @user: अमसीपोरा,शौपिया काश्मीर इस्लामिक स्टेट राज्य घोषित हत्यावादी,अरबीबाबा आतंकी ग्रुप IS का दावा  मुसलमान🙏 एकजुट होकर धरतीचप…",0,train
RT @user: डॉ अम्बेडकर ने आरक्षण के लिए संघर्ष किया ताकि दलित MLA/MP या कुछ हों तो अपने समाज के लिए भी करें ना की अपना पेट पालें।मैं…,0,train
@user @user वो बारबाला की गंदी पैदाईश की गंदी सोच थी जो बचचो के मूह से बुलवाया है,0,train
ऐसे ही थोड़ी पप्पूडो नाम रखा है.....,0,train
RT @user: इंडिया टुडे पर तुरंत देशद्रोह का मुकदमा दर्ज होना चाहिए .ऐसी  कवर स्टोरी कोई पाकिस्तानी ही छाप सकता है कि करोड़ से ज्यादा नौ…,1,train
RT @user: पिता को चोर कहने पर इतना गुस्सा आ रहा है तो जब माताजी की कुंडली खुलेगी तब तो भूचाल आ जायेगा😂😝😝😂😂,0,train
RT @user: सब बात छोड़ो चमचों😜  अब ये बताओ  EVM हैक वाला पोस्ट कब     से डालना है..??🤔🤔 😀😀😁😁,1,train
RT @user: अब अगर एयर स्ट्राइक करनी हुई तो #बारिश के चार महीनों में ही हो सकती है ताकि जहाज़ #बादलों में छुप कर जा सकें !!   अब सी…,0,train
@user विश्वास नही हो रहा... सच मे... मुझे लगता था आप शादीशुदा नही है..🤔🤔,0,train
"RT @user: कुछ लोग जीवित रहते अपनी तेरहवीं करा दिया करते हैं तो भाइयो नीचे देखिए ऐसी ही तैयारी में एक कांगिया। उधर ""निरहुआ"" के सा…",0,train
@user Pehle jaake EC response sun lijiye fir bakiye @user,0,train
RT @user: कब लटक रहे हो @user ।  सबूत मिल गया । http,0,train
"अमेरिका, रूस एवँ जापान वाले ये तकनीक हमसे माँग रहे हैं।   😝😂😜 http",0,train
तेज बहादुर यादव के बहाने हरियाणा भी देख रहा होगा कि फ़र्ज़ी राष्ट्रवाद के चक्कर में वर्षों से भाजपा का साथ दे रहे थे।  आज तेज बहादुर चुनाव लड पायें या न लड पायें लेकिन अब वो भाजपा के खिलाफ बड़ी लडाई के लिये तैयार... http,0,train
RT @user: @user इस 'आस्तीन के सांप' ने ट्वीट डिलीट कर दिया?,0,train
RT @user: प्यार का गला गोंट रही हूँ  साला मरता ही नहीं,0,train
RT @user: मोदी जी कह रहे हैं कांग्रेस नेता उनकी हत्या कराने के सपने देख रहे हैं. अब ज़्यादा हो रहा है PM जी 🤭,0,train
"अरे मूर्ख, जब वो गरीब माँ का बेटा 23,000 ड्रेस पहनकर रैलियां कर रहा था तब वो 125करोड़ भारतीयों का प्रधान मंत्री था कोई लुक्खा चिन्दी चोर पार्टी का मुखया नहीं था।  दुनियाँ के सबसे बडे लोकतन्त्र हिंदुस्तान का बादशाह था किसी एरे गैरे नाथू खौरे पार्टी का नेता नही",0,train
@user Bharat Mein Jo Deshdrohi Hai,1,train
जो नाले से गैस बत्तख से ऑक्सीजन और गोबर से कोहिनूर निकाल सकता है उनके लिए बादल से रडार को झुठलाना कोई अजूबा नहीं है। @user @user #RadarModi #RadarScientistModi,0,train
#WednesdayWisdom ब्रह्मा विष्णु महेश अजर अमर नहीं है यह स्वयं पुनरावृत्ति में है अर्थात इनकी भी जन्म और मृत्यु होती है।  प्रमाण सहित जानने के लिए अवश्य देखें ईश्वर टीवी रात्रि 8:30 बजे http,0,train
RT @user: पूरा विडियो देंखे और कांग्रेस की हिंदुओ के प्रति नफरत का खुद ही मूल्यांकन करें। http,1,train
"RT @user: कांग्रेस का हरा...मी..पन तो देखिये,   सिखों का नर सं..हार करके भी,   सरदार मनमोहन सिंह से ही माफी मंगवाई।  नेहरू परिवार ने…",0,train
"एक तन्हा रात में तुम्हारी याद आ गयी, याद भुलाने के लिए हमने एक शमां जला दी, क्या कायनात दिखा दी उस शमां ने हमको, उसके उठते धुएं ने तुम्हारी तस्वीर ही बना दी…",0,train
RT @user: क्या कोई जानकार मित्र बता सकता है कि पप्पू मूत्र में ऐसा कौन सा केमिकल होता है जिसको पीकर कांग्रेसी चमचों को चौकीदार…,0,train
RT @user: #Ramzan2019 #RamadhanKareem मांस खाने का आदेश अल्लाह का नहीं है। हजरत आदम के शरीर में कोई पित्तर आ कर प्रवेश करता था। वही…,0,train
RT @user: अगर आप का ज़ीरो बेलेंस वाला खाता खोला गया क्या ग़लत किया  कहां: इसमें भी मोदी की तारीफ करते हैं  तो समझाया   भाई अगर ये…,0,train
@user @user chalega paise wala hai,0,train
RT @user: अब भाजपा वाले सीटें नहीं गिन पा रहे हैं। इस बार लग रहा है कि महागठबंधन के तूफ़ान ने सबका सफाया कर दिया है जिससे कुछ भी…,0,train
बहुत बुरी खबर .सिद्धू का  चाचा..केजरीवाल का मौसा और सुरजेवाल का पापा आतंकवादी घोसीत हो गया @user @user,0,train
बंजर नहीं हूँ मैं  एेहसास नेह का बाकी है  मंजर नहीं हूँ झूँठा  विश्वास नेह का बाकी है  याद नहीं आती तेरी ममता ये झूँठी शां बाकी है यूँ तो बिछुड़े अरसा हुआ मगर मुझमें माँ बाकी है  नींद न आती थी... http,0,train
इससे ज्यादा मानसिक दिवालियापन क्या हो सकता है?,0,train
"RT @user: कमाल है, अभी तक किसी ने यूएन द्वारा आतंकी मसूद अज़हर को ग्लोबल आतंकी घोषित किए जाने को आचार संहिता के उल्लंघन का मामला…",0,train
RT @user: अब तो बस यही बचा है कि मोदी जी बोले कि उन्होंने हर जहाज पर खुद जाकर काला टीका लगाया था ताकि दुश्मन की बुरी नज़र से बच सके।  ज…,0,train
@user @user इसका दिमागी सन्तुलन बिगड़ गया है इसको वो टीका लगाया जाए जो कुते के काटने के बाद लगाया जाता है लगभग तीन साल तक लगवाना पड़ेगा शायद २३-५-१९ के बाद लगातार दौर शुरू हो जाएंगे,0,train
@user @user भगवान श्रीरामचन्द्र जी कहते हैं-  जननी जन्मभूमिश्च स्वर्गादपि गरीयसी।  अर्थात् माता तथा मातृभूमि की गरिमा स्वर्ग से भी बड़ी है।  मातृशक्ति की महिमा अपार है।   #HappyMothersDay,0,train
RT @user: देशभर मे बनाई गयी 100 स्मार्ट सिटी के सारे वोट बीजेपी को जरूर मिलेग  ये सब #बुलेट ट्रेन मे चलने वाले लोग है,0,train
"केजरीवाल ने छः छः करोड़ रुपये में टिकट बेचे है,   आपियो पूरे दिन लोगो से गाली खाने, धूप में घूमने, कुत्ते की तरह गलियो , watsapp, फेसबुक और ट्विटर पर प्रचार करने के बाद 600 रुपये दिहाड़ी तो मिल ही गयी होगी 😆😆😆😆😆😆😆😆😆😆😆",0,train
"RT @user: काम किया है, काम करेंगे, पाटलिपुत्र का विकास करेंगे। #PhirEkBaarModiSarkar http",0,train
RT @user: यूएन ने #MasoodAzhar को वैश्विक आतंकी घोषित किया उसके त्वरित परिणाम कुछ इस तरह है  1.सोनिया और राहुल को आज रात नींद नहीं आ…,0,train
दो कोड़ी का टीकट 6 करोड़ में बेच कर  केजरीवाल जी सिद्द कर दिया की उनसे बड़ा बनिया कोई नही,0,train
RT @user: बस्ती में जनसभा को संबोधित कर रहा हूँ ... http,0,train
"RT @user: बहन जी ने बाबा साहब के नाम का उपयोग किया और सपा ने लोहिया जी के नाम का उपयोग किया, लेकिन उनके आदर्शों के विपरीत हर काम किया।…",0,train
RT @user: @user वो डिजिटल कैमरा जापान से आया था बेवकूफ  जापान की तरक्की से खुद की मूछों पर ताव देते कांग्रेसी *chuतिया 😂😂,0,train
वे मूर्त रूप  देते हैं  दूसरे के सपनों को वही श्रमिक वही कामगार वही मजदूर कहलाते। खुद रहते हैं  झोपड़ी में  फुटपाथ पर सड़क की। जो दूसरों का मकान किला हवेली हाऊस बनाते हैं। रंगते हैं  पोतते हैं  सजाते हैं  खिड़की दरवाजा लगाते हैं  फिर डंडा लेकर रात भर चौकीदारी करते हैं #LabourDay,0,train
"RT @user: 2024 आते-आते  ऐसा #भारत बन जायेगा  कि अगर आप किसी को "" #कांग्रेसी कह देंगे तो  वो आप पर  मानहानि का मुकदमा ठोक देगा😜  #…",0,train
@user ❤️❤️❤️नीचे तुम्हारी आंटी बहुत से अंकल को लेकर आयी है❤️❤️❤️,0,train
RT @user: देश की आजादी के बाद करीब 55 वर्षों तक सत्ता में रही कांग्रेस ने झूठे सपने दिखाकर जनता को भ्रमित किया है और मनगढ़ंत कहानि…,0,train
RT @user: @user @user @user 56” का फेँँकूगिरी कब बन्दहोगा? कहते हैं कि उनके पास1987-88 में एक डिजिटल कैमरा और1988…,0,train
RT @user: कुछ दिन पहले यही मसूद अझर मर गया था। तब भी वो मोदीजी का मास्टरस्ट्रोक था।,0,train
क्या है गर्मियों में गर्म जल से नहाने के नुकसान🤔 व कुछ ऐसे महत्वपूर्ण टिप्स जिन्हें गर्मियों में अपना कर रह सकते हैं पूर्ण स्वस्थ!!  जानेंगे Sant Shri Asaram Bapu Ji से👇🏻 #SummerHealthTipsByBapuji http http,0,train
RT @user: न कुचलो #फ़ुटपाथ को   यहाँ पे रात को #मज़दूर ख़्वाब देखते हैं   किसी ने कुचल दिया था....याद है न  #प्रधानमंत्री श्रमयोगी…,0,train
RT @user: अनारक्षित टिकटों की बिक्री के लिए पश्चिम रेलवे द्वारा JTBS  (जन साधारण टिकट बुकिंग सेवा) नियुक्त किये गए हैं। यह सुविधा नि…,0,train
"RT @user: 23 मई के बाद अगर मोदी जी ने कह दिया🙂 "" कि अब होगा न्याय ""  तो भारत के आधे से ज्यादा नेताओं की पतलून गीली हो जायेगी😂😁😂😃😜",0,train
"RT @user: श्रीलंका में पहले बुरका बैन, फिर नकाब बैन उसके बाद अब विदेशी मौलानाओं को देश छोड़ने के लिए कहते हुए धमकी दी है कि निकल जाओ…",1,train
RT @user: जब भी कोई सिकुलर कोंग्रेसी गुलाम चाटुकार चरणचाट चमचा 'गाय' और 'बछड़े' को लेकर भाजपा पर तंज कसता हुआ दिखे तो इतिहास के झ…,1,train
"RT @user: जंगल जाना तेरे बस का नहीं, वहाँ वीर जाते है वाकवीर नही और वैसे भी तुम विलासिता मे इतने लीन हो गये हो की बहुत शीघ्र लक्ष्मी…",0,train
"RT @user: अगर सारे करोड़पति बन जाएंगे तो मजदूर अफ्रीका से पकड़ कर लाया जाएगा? अमेरिका जैसे विकसित देश में भी लोग मजदूरी करते है, ऐ…",0,train
@user अपने आप को बिल्कुल सही आंके हो। न केवल तुम बल्कि पप्पू का वो बहन भी चुनावी मेढक है जो बस टर्र टर्र करना जानते हो,0,train
@user Hum log Bahut phun main roz ladte hai idhar 😂😭😂,0,train
"RT @user: पलकें  झुका लू,तो आँसूऔ का भी सहारा नहीं, जिन्द़गी समुद्र सी है अब तो, जिसका कोई किनारा नही,🍁 http",0,train
@user Ravish kumar to madharchad hai,0,train
RT @user: राजस्थान में शर्मसार करने वाली घटनाएं हो रही हैं। वहां कांग्रेस सरकार आने के बाद 27 घटनाएं दलितों पर अत्याचार की हुई हैं: श्…,1,train
"RT @user: क्या राहुल गांधी की ये कम्पनी और ब्रिटिश नागरिकता देश के लोगों को धोखा और संविधान का मज़ाक़ उड़ाना नही है,क्या ये सारी…",0,train
@user जहां एक तरफ इंसाफ की बात कही जा रही है और दूसरी तरफ उसी पार्टी के नेता पैसे लेकर मामले को रफूचक्कर करने  में लगे हुए हैं http,0,train
RT @user: इस विडीओ को देखने के बाद कुछ रह जाता है क्या ? @user जो शुरू से कहती आ रही है की @user भ्रषट व्यक्ति है…,0,train
"RT @user: वो जो  न आने वाला है,  उससे मुझको मतलब था  आने वालों से क्या मतलब?  आते हैं आते होंगे!  #एलिया",0,train
"RT @user: 1999 में BJP की सरकार ही आतंकी मसूद अजहर को रिहा कर,बाइज्जत कंदहार तक छोड कर आई थी, आज 2019 में डिप्लोमेटिक जीत को PMमोदी चु…",0,train
RT @user: Divide and Rule का इतिहास कांग्रेस का रहा है।  Divide and Rule तब हुआ जब कांग्रेस ने अपने वोटबैंक के लिए हिंदू आतंकवाद की फ़…,1,train
मोदीजी के डर से चीन के राष्ट्रपति ने RSS की सदस्यता ग्रहण कर दी। मोदी हैं तो मुमकिन है। सुना है 23 मई को @user @user @user भी RSS जॉइन करेंगे। 😊😊 http,0,train
"@user @user @user @user किया सृजन भूमि घोटाला, पकड़े जाने, जेल जाने के डर से ठग से चिपका है अभी कूर्मीलाला, छोड़ेगा फिर भाजपा को, मारेगा पल्टी  और मिलेगा जादो से, गुजर कर हलाला!!",1,train
RT @user: मोदी जी पैदा हुए सामान्य वर्ग में CM बने तो पिछड़ा वर्ग में शामिल हो गए&अब अति पिछड़ा हो गए हैं।अब देखना है दलित कब बनते…,0,train
RT @user: मेरे दिन के ख्यालो मे मेरे रात के ख्वाबों मे मेरी सुबह मेरी शाम मे मेरे हर पल के इंतजार मे कभी #खुशी बनके तो कभी गम बनके हर प…,0,train
"नफरत फैलाने वाले को वोट मत देना, सीधे सीधे कह दीजिये की #dontvoteformodi   जिसने काम किया उसे वोट दे , मतलब #Vote4Jhaadu  #Vote4AAP",0,train
"RT @user: जब पंडित नेहरू प्रधानमंत्री थे तो वो एक बार कुंभ मेले में आये थे।  तब अव्यवस्था के कारण कुंभ में भगदड़ मच गई थी, हजारों लोग…",0,train
बी जे पी तो मुफ़्त मे भी ना ख़रीदे ये तो इन गिरगिटों की अपनी बिकने की क़ीमत बताने का तरीक़ा है ताकि अगर कोई ख़रीदना चाहे तो ख़रीद सकता है,1,train
RT @user: मसूद अजहर को #UN द्वारा अंतर्राष्ट्रीय आतंकी घोषित किये जाने का श्रेय मोदीजी की विदेश नीतियों को नही दिया जाना चाहिये ! ये…,0,train
"RT @user: बहुत दिनों से टुकड़े टुकड़े गैंग का नाम लिया जा रहा था, समझ में नहीं आ रहा था के ये आखिर हैं कौन, कल कुछ ऐसा हुआ के आं…",0,train
RT @user: @user @user बड़ी अम्मा आप इस चुतियानंदन केजरीवाल के बारे में मत सोचो  अब दिल्ली समझ गयी है इस नक्सली को,0,train
"RT @user: "" मैंने उस पार्टी को वोट दिया जिसने दिल्ली के लोगों के लिए काम किया. देश में ज़हर घोलने वालों और दिल्ली का विकास रोकने वा…",0,train
@user @user आज का ज्ञान बादल के आने से रडार निष्क्रिय हो जाया करता हैं,0,train
"RT @user: वोट डालने के बाद बोले @user - दिल्ली के विकास के लिए वोट करें, देश में नफरत फैलाने वाले के लिए नहीं  #LokSabhaE…",0,train
@user @user @user @user @user @user @user @user @user @user आज का ज्ञान वक्त से बङा कोई टीचर नहीं  और  #केजरीवाल से बङा कोई फटीचर नहीं😃,0,train
RT @user: #RamadanMubarak मांस खाने का आदेश अल्लाह का नहीं है। हजरत आदम के शरीर में कोई पित्तर आ कर प्रवेश करता था। वही माँस खाने का…,1,train
RT @user: जरूरी नही आतंकवाद पर चोट बम डालकर की जाए कुछ कड़े फैसले लेकर भी की जा सकती है..🙏  श्रीलंका में मस्जिद में सुनाए जाने…,0,train
RT @user: ननदोई जी ने कर दी मेरी चूत चुदाई और मैं गर्भवती हो गई    http http,0,train
अरे भौजी गया काम से फौजी अरे भौजी चिंता कहे कर रही हो  हम है न,0,train
RT @user: दिल चाह रहा है कि किसी का breakup करवा दूँ 😉 फिर उसकी sad शायरी पर  वाह वाह करुँ 😂😂😂,0,train
#SundayMotivation किसी भी धर्म ग्रंथ में मांस खाने का आदेश नहीं है ना ही अल्लाह हू अकबर ने खाया नहीं किसी को खाने का आदेश दिया जो भी खाएगा वह राक्षस होगा इसलिए मांस का प्रयोग ना कर! देखिए हरियाणा न्यूज़ चैनल पर 6:00 AM से  http,0,train
@user छोड़िए इन बेकार के लोगों के बातो को,0,train
"कोई बताएगा फिल्मों में इस्तेमाल होने वाले तकिए (pillow) कहाँ मिलते हैं ? जिससे लड़ते लड़ते hero heroine उसके परखच्चे उड़ा देते है ? एक हमारे घर का तकिया है , आज मम्मी ने फेंकर मारा तो मैं दो मिन्ट के लिए कोमा में चली गयी थी 😂😂😂😆😆😆",0,train
RT @user: @user आंटी राहुल गांधी को परधान मंती बनाने के लिए महागठबंधन में से कितने दल राजी हुए ..!,0,train
@user हमारे पप्पु राजा नें चटवाने से मना कर दिया तो लगता है अब अखिलेशवा का चाटने की सोच रहे हो 😜,0,train
"RT @user: आज मुस्लिम समाज हिन्दू कालोनियों में किराये पर मकान नहीं ले पा रहा है , वैसा ही दलित के साथ भी हो रहा है |  देश की इतनी ब…",1,train
RT @user: बादलों में रडार के सिगनल उलझ जाते हैं। मोदीजी का यह वैज्ञानिक शोध कम-से-कम देश के बच्चों को नहीं पढा़या जाए। वरना बड़े…,0,train
RT @user: @user भाजपा भी गजब पार्टी है: ◆ आतंकी इनकी साध्वी है ◆ आसाराम इनका संत है ◆ रामरहीम इनका गुरु है ◆ कुलदीप सेंगर इन…,1,train
@user @user ओ ओ  आपने कंजरीवाल को केजरीवाल लिख दिया ।,0,train
RT @user: मोदी जी इतने धड़ल्ले से झूठ क्यूँ बोलते रहते हैं?,0,train
@user ममता तेरी गुण्डागर्दी नही चलेगी नही चलेगी,0,train
RT @user: राहुल गांधी ने कहा - चौकीदार चोर है लेकिन अब राहुल गांधी ने लिखित में माफी मांग कर कहा है - की चौकीदार चोर नहीं है  अब…,0,train
@user @user Tejbahadur ke piche kiska haath hai??? the,0,train
2014 में मोदी ने जनता से वोट मांगा था  और आज  जनता मोदीजी के लिये वोट मांग रही है। कांग्रेस ने 55 साल राज किया फिर भी खुद प्रचार कर रही है मोदी जी ने सिर्फ 55 महीने काम किया पर प्रचार जनता कर रही है,1,train
RT @user: देश का सामान्य नागरिक ऐसी गलती कर देता तो उसे भी ऐसे ही माफ करते । सामान्य नागरिक को निम्न कोर्ट भी माफ नहीं करता । स…,0,train
"RT @user: बाबा ज्ञानेंद्र का नया ज्ञान > इतना क्लाउड है विमान राडार की पकड़ में नहीं आयेंगे, सच में इतना ज्ञान इनके सिवा किसी…",0,train
और को इस बात से नीद नही आती की हमारी वाली कहा लगी हो गई रात को। HAaaaaaaaa,0,train
RT @user: आजाद भारत का पहला आतंकवादी हिन्दू था और उसका नाम नाथूराम गोडसे है: कमल हासन... सूअर+गीदड़ों की मिक्स और नाजायज औलाद कम…,1,train
RT @user: ई का हो गया😥😥 56 इंच सीने वाले चौकीदार को अपना ट्वीट डिलीट करना पड़ा😱😱 बाबा रे बाबा😉😉 http,0,train
@user भैया कौन सी पार्टी के नेता बनाओगे यह भी तो बताओ,0,train
@user और पप्पू को राफेल के दाम भी नही पता  डूब मरो ते चमचो,0,train
RT @user: ये विडियो किसी ने भेजा है और हरियाणा के फरीदाबाद का होने का दावा किया है| इससे क्या फर्क पड़ता है कि ये कब का और कहाँ का…,0,train
इन ऊँगलियों का इस्तेमाल करके मारलेना   #VotingRound6  #MeraVoteModiKo  #DelhiVotes http,0,train
RT @user: मुझे हराने वाला कोई पैदा नहीं हुआ---निरहुआ😊 निरहुआ बोलते गए और फँसते गए;भरपूर मनोरंजन के लिए देखें यह पूरा वीडियो।  इत…,0,train
RT @user: 1. राहुल गांधी ने जब 'चौकीदार चोर है' कहा और हर प्रेस कॉन्फ्रेंस के बाद राहुल झूठे साबित हुए तब @user जी की अगु…,0,train
"RT @user: भारत मे लगभग सैंकड़ों गालियाँ दी जाती है  ""केजरीवाल जी"" हर गाली में फिट बैठते है !  😂😂",0,train
@user क्यो मुह से हग रहा है बे MC BC  फटे कंडोम की औलाद  तूने भड़वे मुझे डायरेक्ट ट्वीट क्यो किया गांडू  सुवर बहन के लौड़े,0,train
"हुआ था जो इश्क मुझे,  उसे दो तरफा क्यूँ लिखूँ.. तुम तो मंजिल थी ना,  फिर तुम्हें हमसफर क्यूँ लिखूँ""?",0,train
@user मतदान जरूर करे। चाहे BJPको करो चाहे मोदी जी को करो चाहे कमल को करो  👍👍🙏🙏,0,train
"RT @user: पूरी दुनिया हैरान है ये जानकर भारत सब्सिडी पर सूअर पालता है..  JNU , AMU",0,train
RT @user: #वेद_मेरा_भेद_है सभी साधकों के ये विचार गलत है की सृष्टि को बनाने वाला कोई नहीं है। जबकि हमारे शास्त्र बताते हैं कि कबीर…,0,train
RT @user: मसूद अज़हर पर पाकिस्तान भी बैन लगाएगा. बालाकोट ‘ऐयर-स्ट्राइक’ का असर अब भी काम कर रहा है #MasoodAzhar,0,train
"@user क्योंकि वह स्वयं को उनके मज़हब के प्रति आस्थावान दिखाना चाहता है या हो सकता है यह ""हलाला"" की पैदाइश ही हो ।",0,train
पूरी हरामखोर टीम!,1,train
@user में दिल्ली का हु और आज बहुत गुस्सा आरहा है ये नंबर देख के । रंडिरोना इतना मचाएंगे जिसे पुरा देश देखता है पर साले वोट देने नही जाएंगे,0,train
"ISIS का दावा, हमने भारत मे प्रांत की स्थापना की #isis #terrorist  http",0,train
RT @user: GSTको गब्बर सिंह टेक्स बताने वाले आउल बाबा @user  अप्रेल माह का GST collection अपने रिकॉर्ड 1.13 लाख करोड़ पर प…,0,train
"भगतसिंह, चंद्रशेखर, सरदार पटेल, मोरारजी देसाई , सुभाषचंद्र बोस , जैसे क्रांतिकारियों के साथ अन्याय करनेवालों का न्याय कर आई  हूं  देश की चाबी सुरक्षित हाथो में सौंप कर आई  हूं भ्रष्टाचारियों के किस्मत के दरवाज़े बंद  करके आई हूं सर्जिकल स्ट्राइक के सबूत मंगनेवालो के सबूत नष्ट . http",0,train
@user भाजपा का यह ढंग है 100 में से 90  बेईमान  फिर भी भारत देश महान,1,train
RT @user: @user @user नहीं रिपोस्टी ये बहुत प्रेस्टीजियस अवॉर्ड है जो कुछ बहुत जबरदस्त कोनटेनट ढूंढने पर दिया जाता…,0,train
"RT @user: साइकिल, हाथी, लालटेन, झाड़ू, पंजा इनको मिलाकर सर्कस चलाया जा सकता है सरकार नहीं 🇮🇳   जब बिल्ली, बन्दर, लोमड़ी, सियार,…",0,train
@user नचा तो तेज बहादुर ने दिया सब चौकीदारों को ये तो हल्का सा ट्रेलर था अगर पिक्चर रिलीज हो जाती तो सारे चौकीदारों को पागलखाने में भेजना पड़ता। लेकर मीडिया सेec सब  दलाल हैbsdk,0,train
@user हर हर महादेव,0,train
@user @user @user @user भाई तेरी दलाली की है किया 🤔,0,train
"""अपने सभी कार्यों में सफल होने के लिए, संदेह को दूर करें और आत्मविश्वास विकसित करें""   ~ बाबूजी. http",0,train
"RT @user: "" Itne cloud hai , baarish ho Rahi hai , ek benefit hai "" 😂😂 http",0,train
@user @user Bhagwan hai apan,0,train
RT @user: @user इसे ऐसे भी कहा जा सकता है-  जिसने गिद्ध और सांप की गलबहियां की कल्पना भी ना की हो वो इस इंटरव्यू को देखकर अपनी…,0,train
RT @user: #HTP। अगर राहुल माफी नहीं मांगते तो क्या होता? क्या वे जेल चले जाते? क्या राहुल गांधी संविधान का मज़ाक उड़ाया है?- @user…,0,train
@user ऐसे झूठे और चोर इंसानो को 48 घण्टे नही सिर्फ 48 सेकंड का वक़्त देना चाहिए  वो भी अगर जरूरी हो तो,0,train
"RT @user: @user @user पुज्य  बापूजी बताते हैं-  हृदय रोगियों के लिए उबली लौकी में धनिया, जीरा, हल्दी और हरा ध…",0,train
"@user @user @user Very nice ,जब मानसिक संतुलन ठीक न हो तो ट्वीट नही करना चाहिए,नही तो कोई न कोई ,कुछ ना कुछ पकड़ ही लेता ही है,भारत की कांग्रेस FAM के दामाद का क्या कहना इंग्लैंड का 🇭🇷झंडा लगा भारत मे वोट की बात करते है,",0,train
RT @user: जनता बहुत समझदार है और दलबदलू नेताओं के सख़्त ख़िलाफ़ है!  बेबाक़ सच बोलने वाली इस बीबी जी को मेरी बिनती - अपना ग़ुस्सा @user…,0,train
"RT @user: जापानी ने उडती हुई मक्खी की गर्दन तलवार से काट दी !  भारतीय ने मच्छर उड़ाया, तलवार घुमाई पर मच्छर उड़ता ही रहा,   जापानी…",0,train
@user घुंघरू सेठ आप इतना क्यों परेशान है देश की जनता जानती है और 23 मई को रिजल्ट आ जायेगा थोड़ा धैर्य और रखिये,0,train
RT @user: चार चार उंगलियो से vote डालने वाला एक मात्र आदमी🤣🤣🤣 http,0,train
RT @user: सबसे प्यारा है मेरी माँ का प्यार सबसे  दुलारा है मेरी माँ का प्यार  लाभ न आये किसी माँ की आंख में आंसू  ईश्वर हर माँ…,0,train
"RT @user: एक बेटे की माँ के दिल को ठेंस पहुंची न @user जी , जरा सोचिए हर रोज न जाने कितनों को पाकिस्तानी करार दिया जाता है.…",0,train
"RT @user: बहुत शर्म और दुःख का विषय है ये । एक  चरित्रवान कट्टर राष्ट्रवादी स्कॉलर जिसकी देश के घर - घर में चर्चा होती है , उसके…",0,train
"RT @user: आपका हर वोट मेरे लिए जरुरी है, पवित्र है और अमूल्य है।  जीत सामने देखकर ये समय आराम करने का नहीं है, ये जीत को इतना ऐतिहासिक…",0,train
RT @user: हमने तो सुना था कि..  “चर्च के पादरी और नन सेवा करते हैं”  पर यहाँ तो “पूरा” वेतन ले कर भी टैक्स नहीं भरते  अगर सब ईश्वर…,0,train
"RT @user: ये वही कम्प्यूटर हैं जो राजीव जी लाये थे,  अब दिग्विजयसिंह चला रहे है..!! http",0,train
@user Kejriwaal baccho ki kasam khaa ke tune sheila ji ki sehat ke baarr me kuchh nahi kaha.,0,train
RT @user: आज अगर चेन्नई सुपर किंग्स जीत गयी तो🙌🏻🙌 🏻 मै13 मई  Twitter पे भंडारा दूगी 😋😋  फिर मत कहना बताया नही  😊😊😊🙈 #कयामत Follow = fol…,0,train
@user @user @user @user 😅😂😂🤣🤣 लिखते लिखते भुल गया,0,train
@user फोटो काहे लेकर बैठी हो काकी.. कका नरकगामी हो गये का??,0,train
"@user आंखें बंद करने के बाद मेरे मानस पटल पर कुछ धुंधली धुंधली तस्वीर सामने आती है जैसे लगता है मैं भाग रही हूं पीछे मां दौड़ रही है और पकड़ भी लेती है और बाल में तेल लगाती है दो चोटी करती है ताकि मेरे बाल बिखरे ना। ""मेरे मन"" मे आज यही चल रही है।और कुछ नहीं। यादें हैं आ ही जाती है।🙏🙏",0,train
RT @user: ब्रेकिंग न्युज::  मसुद अजहर को आंतकी घोषित करवाने के लिये मनमोहन सिंह नें युएन को दी थी धमकी  सख्त लहजे में धमकी देते…,0,train
RT @user: देश का चुनाव है दिल्ली का नहीं...  शेर का चुनाव है बिल्ली का नहीं  #अबकी_बार_400_पार  #आयेगा_तो_मोदी_ही,0,train
"RT @user: @user @user का हो चाची सब कइलू, जब कुछ ना भेटाइल त अब इमोसनल कार्ड खेलत बाड़ू।एक बात कहीं। एहू से कुछ न…",0,train
